n_samples	n_labels	label_entropy	label_max_count	label_min_count	label_singleton_fraction	label_sparse_fraction	token_mismatch_rate	missing_meaning_count	silhouette	silhouette_ci_low	silhouette_ci_high	davies_bouldin	calinski_harabasz	dunn	intra_inter_ratio	centroid_separation	nearest_centroid_loo_acc	model	lexeme	distance	embedding_source	head_indices	condition	global_label_scope
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.2471034375665737	-0.22329716567087216	-0.20671709492592172	6.670928866007877	5.320593999326082	8.405793934664423e-09	0.8890812330989257	2.1145884720498094	0.22456461961503207	answerdotai_ModernBERT-base	__ALL__	euclidean	head	4,8,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.4475297237897687	-0.4277520612536337	-0.3992516088647041	6.80655861867549	5.299118255698409	0.0	0.9181304673325914	0.9978924247626684	0.3334978495381795	answerdotai_ModernBERT-base	__ALL__	cosine	head	4,9,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.2539049877535101	-0.22933873668938676	-0.21422744560601512	6.80655861867549	5.299118255698409	6.912347017252146e-09	0.8889592199962365	2.12086849057793	0.2168793626172178	answerdotai_ModernBERT-base	__ALL__	euclidean	head	4,9,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.43499839323958084	-0.4160091522391907	-0.3866720215986284	6.663427139524215	5.2675532815040444	0.0	0.9187365533576674	0.997463438634767	0.3397729676373123	answerdotai_ModernBERT-base	__ALL__	cosine	head	4,9,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.2496004408310072	-0.22560602510596983	-0.208339019638004	6.663427139524215	5.2675532815040444	7.2168387346695326e-09	0.8892153152229121	2.0947637114875377	0.2224494112670098	answerdotai_ModernBERT-base	__ALL__	euclidean	head	4,9,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.4358916083760417	-0.4193069685904572	-0.3899557261243077	6.639192933228921	5.367842269349356	0.0	0.9184091800565067	0.9982674063213692	0.33490798843686104	answerdotai_ModernBERT-base	__ALL__	cosine	head	4,10,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.25150667712370417	-0.2269673626152917	-0.20804176564941623	6.639192933228921	5.367842269349356	1.016067565240536e-08	0.8928417104132415	2.1164579041526483	0.22195586265247128	answerdotai_ModernBERT-base	__ALL__	euclidean	head	4,10,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.46031187672389556	-0.44137174111244676	-0.4152909232970478	6.875876292294351	5.0789621002878205	0.0	0.9189420871539048	0.9977330239924852	0.32665867587957415	answerdotai_ModernBERT-base	__ALL__	cosine	head	5,6,7	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.26544608066377073	-0.2390743897850332	-0.22138759113712325	6.875876292294351	5.0789621002878205	0.0	0.8955306970754158	2.160951059601375	0.2168793626172178	answerdotai_ModernBERT-base	__ALL__	euclidean	head	5,6,7	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.44437463560574547	-0.42307944434539296	-0.39343088272041454	6.708239482787931	4.976261386137974	1.136999499250897e-16	0.9196188067168971	0.9973548488576487	0.3337798773179158	answerdotai_ModernBERT-base	__ALL__	cosine	head	5,6,8	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.2531887889942333	-0.2287333302048181	-0.2115716206997962	6.708239482787931	4.976261386137974	0.0	0.8986852209468057	2.0372896568528533	0.22033420291898753	answerdotai_ModernBERT-base	__ALL__	euclidean	head	5,6,8	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.45192384645109845	-0.43569319741282436	-0.4038591540437441	6.6780694936456095	5.014152943775	1.1366661043428326e-16	0.9197886389048439	0.9963760898937766	0.3320172036945639	answerdotai_ModernBERT-base	__ALL__	cosine	head	5,6,9	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.2600403297632205	-0.23495769607352376	-0.21761775688712492	6.6780694936456095	5.014152943775	5.004299740557384e-09	0.8933445295832004	2.09801540052823	0.22061623069872383	answerdotai_ModernBERT-base	__ALL__	euclidean	head	5,6,9	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.44585897684242254	-0.4279555764162837	-0.3989175780110849	6.692041301607913	5.2643876647274706	1.703086166387395e-16	0.9167104731239534	0.9976358315818611	0.3330748078685751	answerdotai_ModernBERT-base	__ALL__	cosine	head	5,6,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.2558234556562271	-0.23194770891937602	-0.21275063751693848	6.692041301607913	5.2643876647274706	4.98809671528467e-09	0.8977994507378759	2.1222145380490214	0.21941761263484452	answerdotai_ModernBERT-base	__ALL__	euclidean	head	5,6,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.4610705964955388	-0.43809379810764715	-0.4126233575713994	6.727931608563777	5.48945659954818	0.0	0.9152308565263113	0.9978206839730599	0.32073609250511176	answerdotai_ModernBERT-base	__ALL__	cosine	head	5,6,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.26231226327655655	-0.2380368404232323	-0.21941314815455376	6.727931608563777	5.48945659954818	6.488516359389766e-09	0.8848554175164309	2.1744211362256007	0.21356553620531624	answerdotai_ModernBERT-base	__ALL__	euclidean	head	5,6,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.45199788697238086	-0.4324227468111642	-0.4002843345266794	6.7828411692727935	5.089928715727112	1.1424677096308665e-16	0.9190072099737907	0.9966063154371149	0.32954946062187124	answerdotai_ModernBERT-base	__ALL__	cosine	head	5,7,8	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.258751351374676	-0.23465608494587728	-0.2142321962291238	6.7828411692727935	5.089928715727112	1.0225021122102612e-08	0.8964814409000392	2.1077559626440134	0.21497567510399773	answerdotai_ModernBERT-base	__ALL__	euclidean	head	5,7,8	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.45516390410437063	-0.4362597902116683	-0.4021486936421574	6.711756094156491	5.368335042549583	0.0	0.9185917709728585	0.9975479276423906	0.32637664809983785	answerdotai_ModernBERT-base	__ALL__	cosine	head	5,7,9	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.2621499975956112	-0.23656871898372914	-0.21921767377655657	6.711756094156491	5.368335042549583	8.769009816344381e-09	0.8880038181415127	2.1733266936858975	0.21483466121412959	answerdotai_ModernBERT-base	__ALL__	euclidean	head	5,7,9	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.4605739443594129	-0.44006198715611544	-0.4102430099460937	6.814931360367952	5.356163760032486	5.670311345118905e-17	0.9156248292716369	0.9973655206285675	0.3314531481350913	answerdotai_ModernBERT-base	__ALL__	cosine	head	5,7,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.2646361631008323	-0.23824373922367972	-0.2201116571623185	6.814931360367952	5.356163760032486	1.0503060325196303e-08	0.8952394626075264	2.1859646603278358	0.21793696679122893	answerdotai_ModernBERT-base	__ALL__	euclidean	head	5,7,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.4609846532939743	-0.4393710527815063	-0.41205784093590175	6.682978415902282	5.54054011749356	0.0	0.9156662355227659	0.997470657353937	0.32602411337516746	answerdotai_ModernBERT-base	__ALL__	cosine	head	5,7,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.263662631705096	-0.2393621925635724	-0.22067632507424473	6.682978415902282	5.54054011749356	1.0164063142320631e-08	0.888043315962111	2.2294029589854563	0.2139180709299866	answerdotai_ModernBERT-base	__ALL__	euclidean	head	5,7,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.441774414299841	-0.42561781774831986	-0.3941305564688953	6.803508692344792	4.9795717886691	0.0	0.9204665081329313	0.9965087166052417	0.3318056828597617	answerdotai_ModernBERT-base	__ALL__	cosine	head	5,8,9	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.2531035657258952	-0.22959985201281657	-0.2123662750163438	6.803508692344792	4.9795717886691	7.891738588880064e-09	0.8955866550373954	2.082667904091212	0.21673834872734965	answerdotai_ModernBERT-base	__ALL__	euclidean	head	5,8,9	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.4522257257191496	-0.4351958695125892	-0.40650893896621426	6.761954264970792	5.212552408150605	2.27537887075514e-16	0.9167389359585179	0.9973021710745288	0.33758725234435594	answerdotai_ModernBERT-base	__ALL__	cosine	head	5,8,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.2586744206203777	-0.23446713541008898	-0.21742992645046144	6.761954264970792	5.212552408150605	0.0	0.8968042580060175	2.1176444782781805	0.21145032785729395	answerdotai_ModernBERT-base	__ALL__	euclidean	head	5,8,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.45130895154512257	-0.4310987276637162	-0.4012972129280066	6.636414319594101	5.466509668220587	1.1391114409778957e-16	0.9154804554337309	0.9970320164224822	0.3341324120425862	answerdotai_ModernBERT-base	__ALL__	cosine	head	5,8,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.2557104231546646	-0.2327488647256122	-0.212347553969972	6.636414319594101	5.466509668220587	4.800448901414542e-09	0.8894203763712588	2.1527044387986445	0.21793696679122893	answerdotai_ModernBERT-base	__ALL__	euclidean	head	5,8,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.45077851562202853	-0.4316583296420063	-0.40487898199213435	6.733085231369083	5.1679991254827025	0.0	0.9182060760646563	0.9970221159294506	0.3385038426284989	answerdotai_ModernBERT-base	__ALL__	cosine	head	5,9,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.25903356394339405	-0.2343277302946702	-0.2164420889320887	6.733085231369083	5.1679991254827025	6.603604266143381e-09	0.893252273448254	2.125517207412335	0.21899457096524008	answerdotai_ModernBERT-base	__ALL__	euclidean	head	5,9,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.45088710541226845	-0.4324398882691815	-0.40114136600749506	6.715895656876559	5.247394285480699	0.0	0.9172737398151588	0.9967236360983929	0.33462596065712474	answerdotai_ModernBERT-base	__ALL__	cosine	head	5,9,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.25956713999480036	-0.23483692219964952	-0.21802248603357524	6.715895656876559	5.247394285480699	0.0	0.8898733760547599	2.1447645040522363	0.22075724458859197	answerdotai_ModernBERT-base	__ALL__	euclidean	head	5,9,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.45164260351040547	-0.4298594060435378	-0.4029112125388081	6.595802343443065	5.598475398154832	0.0	0.915159204399787	0.9973020152979951	0.33723471761968554	answerdotai_ModernBERT-base	__ALL__	cosine	head	5,10,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.25936494042688035	-0.2355429962487829	-0.21777555459714107	6.595802343443065	5.598475398154832	0.0	0.8897866763711851	2.176808822652123	0.21589226538814074	answerdotai_ModernBERT-base	__ALL__	euclidean	head	5,10,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.4435988341860513	-0.42666516839862695	-0.39575454598500415	6.732403705167133	4.9864973218974695	0.0	0.9208393742003756	0.9963831429166472	0.3294084467320031	answerdotai_ModernBERT-base	__ALL__	cosine	head	6,7,8	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.25277493887527464	-0.22918346758859104	-0.21173297804007227	6.732403705167133	4.9864973218974695	4.8801639974330235e-09	0.8989662702176769	2.0650666323884628	0.22470563350490022	answerdotai_ModernBERT-base	__ALL__	euclidean	head	6,7,8	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.44871873984820165	-0.4303535817288734	-0.3975867429656056	6.549632934424816	5.310247543740231	0.0	0.9190459958121922	0.9962467620637784	0.3247549883663541	answerdotai_ModernBERT-base	__ALL__	cosine	head	6,7,9	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.2571873552699646	-0.23130858774278346	-0.21413576335665455	6.549632934424816	5.310247543740231	8.783920271927924e-09	0.8928227795579137	2.1259184766388786	0.22026369597405343	answerdotai_ModernBERT-base	__ALL__	euclidean	head	6,7,9	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.4503517071210546	-0.4300183204213677	-0.4016153669625644	6.904463463462313	4.975287575074397	2.835662301847412e-16	0.919210258180688	0.9966941810776785	0.327434252273849	answerdotai_ModernBERT-base	__ALL__	cosine	head	6,7,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.25606833525680184	-0.23057721252153054	-0.2112844591559637	6.904463463462313	4.975287575074397	6.928677447946831e-09	0.9049735420786816	2.102259397324443	0.2212507932031305	answerdotai_ModernBERT-base	__ALL__	euclidean	head	6,7,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.4523270634316401	-0.43246518943415796	-0.4027331669392387	6.677881965142363	5.332349630168577	0.0	0.9175515356758069	0.9974019464058441	0.3268701967143764	answerdotai_ModernBERT-base	__ALL__	cosine	head	6,7,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.2598273395657426	-0.23630638048787167	-0.21640725599250288	6.677881965142363	5.332349630168577	6.979857951892564e-09	0.8943066623886662	2.150544290426615	0.21730240428682226	answerdotai_ModernBERT-base	__ALL__	euclidean	head	6,7,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.4347496481129406	-0.41635824904532126	-0.38762868183683974	6.57938212974337	5.1007097839604425	0.0	0.9205199287799978	0.9956197352354529	0.3370937037298174	answerdotai_ModernBERT-base	__ALL__	cosine	head	6,8,9	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.2496268000230791	-0.225899765053523	-0.20888529625847868	6.57938212974337	5.1007097839604425	4.78084270734422e-09	0.894621097197915	2.032798060067912	0.22223789043220757	answerdotai_ModernBERT-base	__ALL__	euclidean	head	6,8,9	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.4335092001090862	-0.41660114416338934	-0.3881066453840146	6.691105395310522	4.997936787390593	0.0	0.9199136824295557	0.9971614943609413	0.33335683564831137	answerdotai_ModernBERT-base	__ALL__	cosine	head	6,8,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.2485875677938267	-0.22603641121707319	-0.20856998515062192	6.691105395310522	4.997936787390593	4.762971963405671e-09	0.9005665529823562	2.0309454705534637	0.22371853627582317	answerdotai_ModernBERT-base	__ALL__	euclidean	head	6,8,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.4369215195257957	-0.41962149780859326	-0.388583078673919	6.542907770642425	5.445570255747805	0.0	0.9171459613854611	0.9976430413678136	0.33095959952055276	answerdotai_ModernBERT-base	__ALL__	cosine	head	6,8,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.249718468626062	-0.22589918307383475	-0.20812414407542362	6.542907770642425	5.445570255747805	1.0178368111642172e-08	0.889673082786741	2.0710040464968302	0.21941761263484452	answerdotai_ModernBERT-base	__ALL__	euclidean	head	6,8,11	global_pooled	lexeme_prefixed
