embedding_type_layer	layer	model	embedding_type	label_type	pair_significance_bucket	n_systems	n_rows	n_samples_eval_total	n_samples_eval_mean	n_labels_mean	silhouette_cosine_mean	silhouette_cosine_weighted_mean	silhouette_euclidean_mean	silhouette_euclidean_weighted_mean	nearest_centroid_loo_acc_cosine_mean	nearest_centroid_loo_acc_cosine_weighted_mean	nearest_centroid_loo_acc_euclidean_mean	nearest_centroid_loo_acc_euclidean_weighted_mean	within_between_ratio_cosine_mean	within_between_ratio_cosine_weighted_mean	within_between_ratio_euclidean_mean	within_between_ratio_euclidean_weighted_mean	kmeans_ari_mean	kmeans_ari_weighted_mean	kmeans_ami_mean	kmeans_ami_weighted_mean
orig	10	bert_base_uncased	orig	raw	pair_not_significant	14	14	2735	195.35714285714286	6.714285714285714	0.05160303657444624	0.05178506221399122	0.03181957188420571	0.03190855555995195	0.7815822703259889	0.7805358550039401	0.7834237426448483	0.7821118991331757	0.8443982559800692	0.8421378273386458	0.9099533974724956	0.9087095764818177	0.17769341910952846	0.18156908795053212	0.24744496018075585	0.25252390789575874
orig	11	bert_base_uncased	orig	conditioned-cat-only	all	76	76	1862	24.5	2.9166666666666665	0.1785905125331791	0.18827440687735142	0.10303364706444829	0.11048575313812722	0.8994053690903078	0.9059767759562841	0.8971501839949345	0.9037909836065574	0.7263157981961726	0.6576995879023589	0.84310226061414	0.7975827849281729	0.2972281295091723	0.38711774797514126	0.333829063441553	0.46580133525134415
orig	11	bert_base_uncased	orig	conditioned-cat-only	pair_significant	62	62	1837	29.629032258064516	2.942857142857143	0.18432113945935713	0.19102779445225512	0.10644518644690062	0.1121482587571661	0.9036297742142565	0.9079986149584488	0.9013062501765993	0.9057825484764543	0.7177171666216584	0.6528191024140934	0.8379878500773105	0.7946147098118109	0.30704312333268263	0.39284883405051263	0.3452016948005386	0.4728272231551712
orig	11	bert_base_uncased	orig	conditioned-cat-only	pair_not_significant	14	14	25	1.7857142857142858	2.0	-0.010520176030695438	-0.010520176030695438	-0.009547152556478977	-0.009547152556478977	0.76	0.76	0.76	0.76	1.010070640155142	1.010070640155142	1.0118778083295146	1.0118778083295146	-0.02666666666666667	-0.02666666666666667	-0.04146777140497051	-0.04146777140497051
orig	11	bert_base_uncased	orig	conditioned-exclude	all	76	76	8568	112.73684210526316	3.084507042253521	0.11687966459430754	0.11285599600809965	0.0680686119342378	0.06553671244078779	0.8216086811478716	0.8264065214486168	0.8233324991673676	0.8281437925965521	0.7932459445962187	0.8004260261728152	0.87986481433133	0.8839793383761417	0.25328640980404793	0.2561658795518713	0.3112235031664826	0.30911705623798985
orig	11	bert_base_uncased	orig	conditioned-exclude	pair_significant	62	62	6422	103.58064516129032	3.169491525423729	0.11907724040907387	0.11452754044194391	0.06952383643354051	0.06672837805299062	0.8195153235270659	0.823187414500684	0.8219380998761933	0.8259233926128591	0.784475825317639	0.7875674919402651	0.874812213188074	0.8767162324725789	0.24124388121098087	0.2392410003969663	0.3086436043045854	0.30756800294625514
orig	11	bert_base_uncased	orig	conditioned-exclude	pair_not_significant	14	14	2146	153.28571428571428	2.6666666666666665	0.10442673497729832	0.10687728539701631	0.05982233977152242	0.061274412440688604	0.8334710409991035	0.8379204892966361	0.831234095150688	0.8360856269113149	0.8429432871748369	0.8464178966266095	0.9084962208097814	0.9099577134978758	0.32152740516476147	0.3167020834037882	0.32584293005056764	0.31465764562640847
orig	11	bert_base_uncased	orig	raw	all	76	76	14183	186.6184210526316	8.986842105263158	0.024521045410074292	0.024432756812052675	0.015131687164927523	0.015228471354699678	0.7381800672002908	0.7382382382382382	0.7394774647049923	0.7397397397397397	0.7927107909866861	0.7936676372305584	0.8817517726466614	0.8821331290946242	0.22288005210202277	0.22192156042133565	0.3375134038222883	0.33750322297398677
orig	11	bert_base_uncased	orig	raw	pair_significant	62	62	11448	184.6451612903226	9.5	0.019657334671430892	0.01922383760707355	0.012177542696947293	0.012101603737173363	0.7284654232333627	0.7283368273934312	0.7302291290367438	0.7303459119496856	0.7806867793261211	0.7816701081979615	0.8752589286774719	0.8756370742822172	0.2263219513345845	0.22433649707295972	0.3507265832946265	0.35019523983761996
orig	11	bert_base_uncased	orig	raw	pair_not_significant	14	14	2735	195.35714285714286	6.714285714285714	0.04771720431745052	0.04792830726855425	0.029220683858371697	0.029332640182690724	0.7845114461194863	0.7828999211977935	0.7835849117381779	0.7821118991331757	0.8500560773678421	0.8477841511648243	0.9127176438843361	0.9114344827165451	0.20646484037749763	0.21102865467358448	0.27449670172344454	0.28025412563164115
orig	12	bert_base_uncased	orig	conditioned-cat-only	all	76	76	1862	24.5	2.9166666666666665	0.1823165656396133	0.19476011609251465	0.09545086966553594	0.10496203993584534	0.9023432956103586	0.9092554644808744	0.8966396115323656	0.9037909836065574	0.7285286450017555	0.6616390095783329	0.8510245945143295	0.8058788750647721	0.29752801601148504	0.41925917998785456	0.33099511074884175	0.48416717278981203
orig	12	bert_base_uncased	orig	conditioned-cat-only	pair_significant	62	62	1837	29.629032258064516	2.942857142857143	0.18830512187471896	0.19766961617854492	0.09845016220810288	0.10646464137871262	0.9078688500227938	0.911876731301939	0.9019923270333463	0.9063365650969529	0.7199142802799983	0.6567752468187567	0.8464863974550534	0.8031793428984886	0.3069427405796161	0.4252483361474765	0.3418627328739792	0.4912558652021459
orig	12	bert_base_uncased	orig	conditioned-cat-only	pair_not_significant	14	14	25	1.7857142857142858	2.0	-0.01530579011887312	-0.01530579011887312	-0.0035257842391729355	-0.0035257842391729355	0.72	0.72	0.72	0.72	1.012802680819748	1.012802680819748	1.000785097470443	1.000785097470443	-0.013157894736842105	-0.013157894736842105	-0.027636419380695935	-0.027636419380695932
orig	12	bert_base_uncased	orig	conditioned-exclude	all	76	76	8568	112.73684210526316	3.084507042253521	0.11812115185894072	0.11417739216567328	0.06141299432880866	0.058731154860867295	0.8254093606783031	0.8302819724709342	0.8231601327028094	0.8276092476279567	0.7964950632669902	0.8029852461102113	0.8872757035932849	0.8921970545993175	0.2608272711293368	0.24883000081773188	0.33018733917192883	0.3181980278263138
orig	12	bert_base_uncased	orig	conditioned-exclude	pair_significant	62	62	6422	103.58064516129032	3.169491525423729	0.12090070836026878	0.11688498691840431	0.06327306385855098	0.060616322371936864	0.8237881806244376	0.8272913816689467	0.8227717688474954	0.8266073871409029	0.7873018003792889	0.7894447590541503	0.8809224549377006	0.8829217797058713	0.27040975294518904	0.26322495009975594	0.33894284523345547	0.3335964397922316
orig	12	bert_base_uncased	orig	conditioned-exclude	pair_not_significant	14	14	2146	153.28571428571428	2.6666666666666665	0.10237033168474834	0.10449297986355031	0.05087260032693545	0.05198836611179401	0.8345960476502068	0.8409785932721713	0.8253608612162551	0.8311926605504587	0.848590219630631	0.8514162970605754	0.92327744597493	0.9253724720775272	0.20652654083950747	0.19734274491481033	0.28057280482327757	0.2631216283298688
orig	12	bert_base_uncased	orig	raw	all	76	76	14183	186.6184210526316	8.986842105263158	0.02741165469871703	0.02764246501377797	0.008642278215265833	0.008678240178084714	0.7397778306464514	0.7401687401687401	0.7380886098414496	0.7382382382382382	0.7977829618353679	0.7980146123258273	0.8895017962011738	0.8900311490854939	0.21090873321685769	0.20985506931502482	0.3217247552616027	0.320492602106886
orig	12	bert_base_uncased	orig	raw	pair_significant	62	62	11448	184.6451612903226	9.5	0.022765479841140288	0.022868767761708125	0.006420341877298685	0.006344124044465749	0.7292573494856415	0.7295597484276729	0.7288117560648469	0.7288609364081062	0.7863626316000151	0.7863268142589326	0.8822735379956328	0.8827540141490161	0.22225162553602204	0.22085738028260457	0.34124085475540994	0.33982231270435626
orig	12	bert_base_uncased	orig	raw	pair_not_significant	14	14	2735	195.35714285714286	6.714285714285714	0.04957033478869842	0.04917488666141216	0.01923920536557069	0.01920659380206813	0.7899524331056995	0.7880220646178093	0.7823320663144784	0.7805358550039401	0.8522491521885888	0.8507340419041611	0.923975027642984	0.9228556726287548	0.15681186215622775	0.1602276240995589	0.22864797306036802	0.23330326919914807
